#ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
CC	GO:0031253	cell projection membrane	61/2183	354/19894	0.172316384	1.570344547	3.801299713	0.000238257	0.003924975	0.003233963	FSCN1/EHD3/EPS8L2/HSP90AA1/FAM107A/EPS8L1/EPB41L3/KANK1/MAPT/LAMP5/CEACAM1/SLC19A1/MSN/BBIP1/SLC26A6/GNA12/WWC1/ITGAV/PDE6A/CNGA1/TIAM1/MYO10/CNTNAP2/PDXP/SLC39A6/SPRY4/PACSIN1/CA9/SLC7A11/CASK/PKD2L1/SYTL1/MXRA8/ANTXR1/ITLN1/GPR157/SLC26A2/MYO6/ATP6V0A4/DDN/FOLR1/DRD1/BMX/ADGRE2/CDHR5/DAGLA/SLC7A8/SCNN1A/MUC20/FERMT1/EPS8L3/UTRN/CNGB1/PROM1/SLC5A1/GUCY2D/DMD/DPP4/ROBO2/GABRG3/TAS2R43	61
CC	GO:0044291	cell-cell contact zone	19/2183	73/19894	0.260273973	2.371914984	4.122696044	0.000250543	0.004021542	0.003313528	AFDN/FXYD1/KCNA5/PGM5/ATP1A2/SCN5A/FHOD1/AHNAK/AJAP1/TJP2/TIAM1/SLC2A1/ANK2/ATP1B1/GJC1/SCN2A/AKAP6/DES/SLC8A1	19
CC	GO:0030315	T-tubule	15/2183	51/19894	0.294117647	2.680337366	4.21826029	0.000261968	0.004099798	0.003378007	FXYD1/ATP1A2/SCN5A/CACNG4/AHNAK/CACNB2/ANK2/ATP1B1/SLC2A4/SCN2B/SCN2A/CASQ1/AKAP6/SLC8A1/CACNG7	15
CC	GO:0042383	sarcolemma	30/2183	141/19894	0.212765957	1.938967456	3.928249216	0.000272414	0.004159298	0.003427032	FXYD1/RYR1/ALOX12/PGM5/ATP1A2/SCN5A/CACNG4/AHNAK/SLC2A1/SYNM/CAV2/CACNB2/ANK2/ATP1B1/SLC2A4/COL6A1/FLNC/COL6A3/SCN2B/SCN2A/CASQ1/RYR2/AKAP6/DES/UTRN/SLC8A1/CACNG7/MLIP/DMD/KRT8	30
CC	GO:0044304	main axon	18/2183	68/19894	0.264705882	2.41230363	4.095627481	0.000287985	0.004292344	0.003536654	EPB41L3/MAPT/KCNAB1/TIAM1/CNTNAP2/SCN8A/MYOC/NRCAM/SPOCK1/NAV1/CNGA3/CLDN5/SCN2A/DAGLA/NFASC/ROBO2/DLG2/LGI3	18
CC	GO:0098839	postsynaptic density membrane	23/2183	99/19894	0.232323232	2.117195778	3.91223197	0.000366416	0.005258898	0.004333042	GRIN2D/CACNG4/TIAM1/NETO2/SYNDIG1/LRFN1/NETO1/SCN8A/NRCAM/RGS7BP/GRIA3/GRIA2/ADGRB3/CHRM1/DAGLA/GRIK3/KCNH1/LRFN5/CACNG7/NLGN4X/PRRT1/DLG2/DCC	23
CC	GO:1990351	transporter complex	76/2183	471/19894	0.161358811	1.470486572	3.627897423	0.000369635	0.005258898	0.004333042	CHP1/TTYH3/CHRNA1/LRRC8D/FXYD1/HTR3B/GRIN2D/RYR1/SCNN1B/CNGB3/KCNA5/KCNAB1/KCNIP4/ATP1A2/SCN5A/CLIC3/CALM1/CASQ2/CACNG4/ATP6V1D/CLCN2/SLC26A6/CNIH3/CNGA1/CNTNAP2/SLC2A1/SCN8A/KCNS3/STXBP5/KCNMB3/CLDN17/KCND2/GABRR1/KCNMB1/KCNMB2/CFTR/ATP4B/CACNB2/PKD2L1/LRRC26/S100A9/GRIA3/ATP10B/ATP1B1/KCNQ4/CNGA3/GRIA2/CLDN4/CHRNA6/SESTD1/KCNG3/SCN2B/CPT1C/KCNA7/ATP8A1/SCN2A/KCNMA1/ATP4A/ATP8B3/SCNN1A/CTTN/RYR2/KCNK7/GRIK3/AKAP6/LRRC38/KCNH1/KCNQ5/TPCN2/CNGB1/KCNK15/CACNG7/KCNE2/CHRNB2/DLG2/GABRG3	76
CC	GO:0031674	I band	30/2183	145/19894	0.206896552	1.885478699	3.757033194	0.000450356	0.006264951	0.005161974	SORBS2/KAT2B/RYR1/PDLIM2/KCNA5/LDB3/PGM5/SCN5A/CASQ2/PRICKLE4/SLC2A1/CSRP1/MYOZ1/SCN8A/NEBL/NEB/CFL2/ANK2/HRC/NEXN/MYL9/FLNC/SYNPO2/JPH2/CASQ1/RYR2/DES/SLC8A1/DMD/KRT8	30
CC	GO:0044853	plasma membrane raft	25/2183	113/19894	0.221238938	2.016182975	3.803141484	0.000460813	0.006271066	0.005167012	TREM2/FXYD1/KCNA5/LRRK2/KIF18A/ATP1A2/SCN5A/MAL/ADCYAP1R1/SLC2A1/SCARB1/IRS1/KCND2/CAV2/CDH15/CDH13/PLPP2/KCNMA1/AKAP6/HAS2/PTGIS/SORBS1/CHRNB2/ADD2/MS4A1	25
CC	GO:0008076	voltage-gated potassium channel complex	21/2183	89/19894	0.235955056	2.150293123	3.818313395	0.000519609	0.006870116	0.005660597	KCNA5/KCNAB1/KCNIP4/CALM1/CNTNAP2/KCNS3/KCNMB3/KCND2/KCNMB1/KCNMB2/LRRC26/KCNQ4/KCNG3/KCNA7/KCNMA1/CTTN/LRRC38/KCNH1/KCNQ5/KCNE2/DLG2	21
CC	GO:0031528	microvillus membrane	11/2183	33/19894	0.333333333	3.037715682	4.112969316	0.000526782	0.006870116	0.005660597	CEACAM1/MSN/ITGAV/CA9/SLC7A11/SYTL1/SLC26A2/CDHR5/SLC7A8/MUC20/PROM1	11
CC	GO:0098985	"asymmetric, glutamatergic, excitatory synapse"	7/2183	15/19894	0.466666667	4.252801954	4.424472015	0.00054913	0.007015419	0.005780319	SORT1/PLXNC1/ADGRB3/NLGN3/NLGN1/PLXNA4/NLGN4X	7
CC	GO:0042734	presynaptic membrane	33/2183	167/19894	0.19760479	1.800801512	3.648447198	0.000573585	0.007181285	0.005916983	SLC6A1/GPR158/GRIN2D/FCHO2/SCN8A/CNTN5/IL31RA/UNC13B/SLC6A2/GABRR1/RGS7BP/CASK/SLC6A4/EFNB1/STX19/CHRM1/CHRNA6/ITSN2/DRD1/SCN2A/ATP2B3/SYT1/PCDH8/CHRM2/GRIK3/RIMS1/ADAM23/KCNH1/KCNQ5/KCTD8/CHRNB2/NRXN2/CPLX3	33
CC	GO:0098984	neuron to neuron synapse	60/2183	360/19894	0.166666667	1.518857841	3.487863743	0.000644982	0.00791684	0.006523039	CPEB3/SORT1/GRIN2D/PRNP/CPEB4/CACNG4/DBNL/SH2D5/TIAM1/NETO2/SYNDIG1/LRFN1/NETO1/SCN8A/RGS14/STXBP5/NRCAM/SPOCK1/GPR50/DCLK1/RGS7BP/ANKS1B/CAPZB/P2RX3/GRIA3/SYT12/ARHGEF9/PLXNC1/GRIA2/ADGRB3/PLEKHA5/CHRM1/ITPR1/NTRK2/MAL2/ARHGAP32/BAALC/NLGN3/CAMK2N1/DAGLA/SYT1/CHRM2/GRIK3/KCNH1/LRFN5/IGSF9B/NLGN1/PPP1R9A/SLC8A1/CACNG7/PLXNA4/CAP2/NLGN4X/PRRT1/ZDHHC15/ADD2/DLG2/DCC/FLRT3/DLGAP1	60
CC	GO:1902495	transmembrane transporter complex	71/2183	444/19894	0.15990991	1.457282523	3.42114714	0.000730928	0.008799249	0.007250096	TTYH3/CHRNA1/LRRC8D/FXYD1/HTR3B/GRIN2D/RYR1/SCNN1B/CNGB3/KCNA5/KCNAB1/KCNIP4/ATP1A2/SCN5A/CLIC3/CALM1/CASQ2/CACNG4/ATP6V1D/CLCN2/SLC26A6/CNIH3/CNGA1/CNTNAP2/SCN8A/KCNS3/STXBP5/KCNMB3/CLDN17/KCND2/GABRR1/KCNMB1/KCNMB2/CFTR/ATP4B/CACNB2/PKD2L1/LRRC26/S100A9/GRIA3/ATP1B1/KCNQ4/CNGA3/GRIA2/CLDN4/CHRNA6/SESTD1/KCNG3/SCN2B/CPT1C/KCNA7/SCN2A/KCNMA1/ATP4A/SCNN1A/CTTN/RYR2/KCNK7/GRIK3/AKAP6/LRRC38/KCNH1/KCNQ5/TPCN2/CNGB1/KCNK15/CACNG7/KCNE2/CHRNB2/DLG2/GABRG3	71
CC	GO:0014704	intercalated disc	14/2183	51/19894	0.274509804	2.501648209	3.769685263	0.000895534	0.010577443	0.008715229	FXYD1/KCNA5/PGM5/ATP1A2/SCN5A/FHOD1/SLC2A1/ANK2/ATP1B1/GJC1/SCN2A/AKAP6/DES/SLC8A1	14
CC	GO:0098636	protein complex involved in cell adhesion	15/2183	57/19894	0.263157895	2.398196591	3.711275014	0.000961863	0.011150481	0.009187382	LAMA1/LGALS1/ITGB4/ITGAV/MMRN1/ITGA11/PLAUR/ITGA7/LAMB1/CD80/EMILIN2/CTLA4/NLGN1/ITGB6/ITGA9	15
CC	GO:0032279	asymmetric synapse	55/2183	329/19894	0.167173252	1.52347443	3.361313063	0.000983679	0.011196055	0.009224932	CPEB3/SORT1/GRIN2D/PRNP/CPEB4/CACNG4/DBNL/SH2D5/TIAM1/NETO2/SYNDIG1/LRFN1/NETO1/SCN8A/RGS14/NRCAM/SPOCK1/GPR50/DCLK1/RGS7BP/ANKS1B/CAPZB/GRIA3/ARHGEF9/PLXNC1/GRIA2/ADGRB3/PLEKHA5/CHRM1/ITPR1/NTRK2/ARHGAP32/BAALC/NLGN3/CAMK2N1/DAGLA/CHRM2/GRIK3/KCNH1/LRFN5/IGSF9B/NLGN1/PPP1R9A/SLC8A1/CACNG7/PLXNA4/CAP2/NLGN4X/PRRT1/ZDHHC15/ADD2/DLG2/DCC/FLRT3/DLGAP1	55
CC	GO:0034705	potassium channel complex	22/2183	100/19894	0.22	2.00489235	3.536781455	0.001063353	0.011886768	0.009794041	KCNA5/KCNAB1/KCNIP4/CALM1/CNTNAP2/KCNS3/KCNMB3/KCND2/KCNMB1/KCNMB2/LRRC26/KCNQ4/KCNG3/KCNA7/KCNMA1/CTTN/GRIK3/LRRC38/KCNH1/KCNQ5/KCNE2/DLG2	22
CC	GO:0009897	external side of plasma membrane	65/2183	405/19894	0.160493827	1.462603847	3.302154897	0.001087321	0.01194146	0.009839104	F10/FCER1A/PCSK9/SCNN1B/CXCR2/TNFRSF18/TGFBR3/LEPR/PRNP/FCGR2A/RAET1E/ITGAV/RTN4R/ITGA11/FCGR3A/PLAUR/ITGA7/CTSK/CXCL10/HLA-C/IL31RA/NRCAM/CD1C/ACKR3/ALCAM/ANTXR1/SLC2A4/CCR8/GRIA2/CD1E/TNFRSF4/IL6ST/CD1A/IL2RA/CDH13/NCAM1/CD80/CD14/FOLR1/MS4A2/LIFR/ECE1/CTLA4/OSMR/RTN4RL2/SCNN1A/IL13RA2/CLEC4F/HLA-F/CX3CR1/KIT/GFRA1/AZGP1/PDCD1LG2/TNFRSF9/LY6G6C/CHRNB2/ITGB6/ITGA9/XCR1/NT5E/CD40LG/CLEC6A/MS4A1/FCRLA	65
CC	GO:0060076	excitatory synapse	16/2183	64/19894	0.25	2.278286761	3.595939602	0.001203372	0.01298812	0.010701495	SORT1/SYNDIG1/NETO1/SCN8A/GRIA3/PLXNC1/GRIA2/ADGRB3/NLGN3/ATP2B3/SYT1/CBLN1/LRRTM1/NLGN1/PLXNA4/NLGN4X	16
CC	GO:0016528	sarcoplasm	21/2183	95/19894	0.221052632	2.014485136	3.479696216	0.00128135	0.013595336	0.011201807	CTHRC1/HSP90B1/RYR1/GSN/CASQ2/ITPR3/TMEM38B/SPOCK1/SRL/HRC/SLC2A4/COL6A1/ITPR1/BAALC/KLHL41/JPH2/CASQ1/P3H2/RYR2/CLEC18B/AKAP6	21
CC	GO:0005819	spindle	68/2183	433/19894	0.15704388	1.43116397	3.184632345	0.001507985	0.015733307	0.012963377	KIF14/CBX3/TPX2/KIF2C/KIF23/KIF20A/KNSTRN/KIF4A/ECT2/CENPF/BUB1B/SPAG5/KAT2B/NEK2/CDCA8/AURKB/DLGAP5/CDC20/KNTC1/ANXA11/CDK1/TACC3/VPS4B/BIRC5/DDX11/PRC1/SKA1/RAB11A/ASPM/CXCR2/CENPE/SPDL1/KIFC1/MAD2L2/TOPBP1/KIF18A/YEATS2/ESPL1/RIF1/CALM1/HMMR/FBXO5/MAD2L1/KIF11/CDC7/CUL3/BEX4/SAC3D1/RGS14/KIF15/PSRC1/HAUS8/CCDC69/SHCBP1/DYNLT3/DIAPH3/NUSAP1/SPATA17/SKA3/CCNB1/DYNC1I1/TMEM201/PLEKHG6/CTTN/CENPV/TPPP/TUBB2B/CAPN6	68
CC	GO:0016323	basolateral plasma membrane	44/2183	255/19894	0.17254902	1.572464588	3.230089082	0.001594655	0.01636482	0.013483709	HPGD/STK39/SLC16A6/HSP90AA1/SLC4A4/LEPR/SLC19A1/MSN/ERBB3/SLC26A6/SLCO1A2/AJAP1/SLC2A1/SLCO2A1/AQP3/CA9/CLDN7/EPCAM/SLC16A1/CASK/SLC43A2/ANK2/ATP1B1/CDH17/ATP6V0A4/NKD2/SLC16A10/P2RY6/PTH1R/FOLR1/AQP10/SLC7A8/ABCC1/MUC20/SLCO1B1/SLC29A4/SLC39A14/FRMPD2/CLDN1/SLCO4A1/SLCO1B3/S100G/C5AR1/DLG2	44
CC	GO:0043034	costamere	7/2183	18/19894	0.388888889	3.544001629	3.790919927	0.002018129	0.020376593	0.016789189	PGM5/AHNAK/SYNM/ANK2/FLNC/DMD/KRT8	7
CC	GO:0005884	actin filament	24/2183	119/19894	0.201680672	1.837945623	3.218744756	0.002288059	0.022595936	0.018617805	PDLIM2/LDB3/MYO5A/MYO1B/PRICKLE4/COBL/LMOD1/DIAPH3/GAS7/SMTN/SMTNL2/MYO6/PLS1/TPM2/RAC3/GDPD2/CTTN/ACTL8/PSTPIP2/ACTBL2/ACTA1/GAS2/POF1B/MYO3A	24
CC	GO:0098687	chromosomal region	63/2183	402/19894	0.156716418	1.428179761	3.044853684	0.002310128	0.022595936	0.018617805	CBX3/KIF2C/CDCA5/KNSTRN/TOP2A/CENPF/MCM7/BUB1B/SPAG5/KAT2B/NEK2/CDCA8/AURKB/HJURP/CENPA/RAD51AP1/CDC20/KNTC1/CDK1/MTBP/BIRC5/SPC25/SGO2/PRKDC/NUF2/SKA1/CENPN/MCM4/CENPE/SPDL1/OIP5/MCM6/KIF18A/RAD51/KNL1/ZWINT/BUB1/CENPL/RIF1/PCNA/NDC80/ERCC6L/MAD2L1/CHEK2/CENPQ/XRCC3/ORC1/THOC6/CLIP1/CDT1/NCAPD2/ESCO2/BRCA2/CENPH/DYNLT3/SKA3/CENPK/CCNB1/DYNC1I1/RECQL4/ZNF618/FLYWCH1/CENPV	63
CC	GO:0098981	cholinergic synapse	5/2183	10/19894	0.5	4.556573523	3.949438736	0.002481704	0.023900721	0.019692876	PLD1/CHRM1/CHRM2/CHRNB2/NEFL	5
CC	GO:0001726	ruffle	33/2183	182/19894	0.181318681	1.652383805	3.104051998	0.002581175	0.024482052	0.020171861	FSCN1/KNSTRN/EPS8L2/SNX9/FAM107A/EPS8L1/KANK1/KIF18A/KLHL2/CDK6/DBNL/PTK6/MYO5A/WWC1/ITGAV/TIAM1/MYO10/RAB5A/CLIP1/COBL/PDXP/SPRY4/PACSIN1/LAYN/FRMD4B/MYO6/KLHL41/BMX/ADGRE2/CTTN/FERMT1/S100B/EPS8L3	33
CC	GO:0016459	myosin complex	14/2183	57/19894	0.245614035	2.238316818	3.286901353	0.002844669	0.02657855	0.021899259	CGNL1/MYO5A/MYO1B/MYO10/MYL5/MYO5B/CGN/MYH11/MYL9/MYO6/MYO7A/MYO5C/MYL2/MYO3A	14
CC	GO:0005901	caveola	18/2183	82/19894	0.219512195	2.000446912	3.187074991	0.002985559	0.027484707	0.022645883	FXYD1/KCNA5/LRRK2/KIF18A/ATP1A2/SCN5A/ADCYAP1R1/SLC2A1/SCARB1/IRS1/CAV2/CDH15/CDH13/PLPP2/KCNMA1/AKAP6/PTGIS/SORBS1	18
CC	GO:0016529	sarcoplasmic reticulum	17/2183	76/19894	0.223684211	2.038467102	3.184381519	0.003126218	0.028362495	0.023369132	HSP90B1/RYR1/CASQ2/ITPR3/TMEM38B/SRL/HRC/SLC2A4/COL6A1/ITPR1/KLHL41/JPH2/CASQ1/P3H2/RYR2/CLEC18B/AKAP6	17
CC	GO:0070820	tertiary granule	30/2183	164/19894	0.182926829	1.667039094	3.011377053	0.003436261	0.030729995	0.025319821	CSTB/SERPINB6/ILF2/CRISP3/NBEAL2/CEACAM1/OLR1/DBNL/LGALS3/TNFAIP6/LTA4H/PRSS3/CFP/GPR84/QSOX1/SLC11A1/TRPM2/PLD1/TCN1/MMP8/DSC1/NFASC/CDA/MMP9/CLEC5A/CEACAM8/TARM1/PPBP/LTF/OLFM4	30
CC	GO:0099572	postsynaptic specialization	54/2183	341/19894	0.158357771	1.443137655	2.897774674	0.003640361	0.032096708	0.026445917	CPEB3/CHRNA1/GRIN2D/PRNP/CPEB4/CACNG4/DBNL/SH2D5/TIAM1/NETO2/SYNDIG1/LRFN1/NETO1/SCN8A/RGS14/NRCAM/SPOCK1/GPR50/KCND2/DCLK1/RGS7BP/ANKS1B/CAPZB/GRIA3/ARHGEF9/GRIA2/ADGRB3/PLEKHA5/CHRM1/ITPR1/NTRK2/ARHGAP32/BAALC/CAMK2N1/DAGLA/GRIK3/LRRTM1/KCNH1/LRFN5/IGSF9B/NLGN1/PPP1R9A/SLC8A1/CACNG7/CAP2/CHRNB2/NLGN4X/PRRT1/ZDHHC15/ADD2/DLG2/DCC/FLRT3/DLGAP1	54
CC	GO:0031252	cell leading edge	65/2183	426/19894	0.15258216	1.390503657	2.860386396	0.003792302	0.032971955	0.027167073	FSCN1/KNSTRN/ABLIM1/SORBS2/EPS8L2/SNX9/LIMK1/FAM107A/EPS8L1/ABLIM3/EPB41L3/KANK1/MAPT/GSN/KIF18A/KLHL2/LAMP5/DUOX1/FAT1/CDK6/RNH1/DBNL/PTK6/MYO5A/WWC1/ITGB4/ITGAV/TIAM1/MYO10/RAB5A/CNTNAP2/CLIP1/COBL/PDXP/OCLN/SLC39A6/SPRY4/PACSIN1/CAPZB/PHACTR4/LAYN/ANTXR1/FRMD4B/MYLK/MYO6/DDN/ACTG2/PHLDB2/BSPRY/KLHL41/BMX/ADGRE2/RAC3/GDPD2/DAGLA/DUOXA2/CTTN/FERMT1/S100B/EPS8L3/ACTA1/DPP4/ROBO2/DUOX2/GABRG3	65
CC	GO:0042555	MCM complex	5/2183	11/19894	0.454545455	4.142339566	3.659855744	0.004140701	0.03502809	0.028861214	MCM7/MMS22L/MCM4/MCM6/MCM8	5
CC	GO:0071162	CMG complex	5/2183	11/19894	0.454545455	4.142339566	3.659855744	0.004140701	0.03502809	0.028861214	MCM7/CDC45/GINS2/MCM4/MCM6	5
CC	GO:0014069	postsynaptic density	50/2183	313/19894	0.159744409	1.455774288	2.853382704	0.004200778	0.035062495	0.028889562	CPEB3/GRIN2D/PRNP/CPEB4/CACNG4/DBNL/SH2D5/TIAM1/NETO2/SYNDIG1/LRFN1/NETO1/SCN8A/RGS14/NRCAM/SPOCK1/GPR50/DCLK1/RGS7BP/ANKS1B/CAPZB/GRIA3/ARHGEF9/GRIA2/ADGRB3/PLEKHA5/CHRM1/ITPR1/NTRK2/ARHGAP32/BAALC/CAMK2N1/DAGLA/GRIK3/KCNH1/LRFN5/IGSF9B/NLGN1/PPP1R9A/SLC8A1/CACNG7/CAP2/NLGN4X/PRRT1/ZDHHC15/ADD2/DLG2/DCC/FLRT3/DLGAP1	50
CC	GO:0005912	adherens junction	33/2183	188/19894	0.175531915	1.599648152	2.900224736	0.004360739	0.035918715	0.02959504	TMOD3/AFDN/SHROOM3/RAB10/PDLIM2/LDB3/PGM5/CEACAM1/MSN/MPP4/PRICKLE4/AJAP1/TJP2/CNN3/PLEKHA7/ESAM/SYNM/CDH8/NEXN/FRMD4B/TRIM29/CDH17/CDH15/MAGI1/CDH13/RND1/ALOX15B/CTNNA2/TMEM47/SORBS1/POF1B/CDH18/DLG2	33
CC	GO:0098982	GABA-ergic synapse	17/2183	79/19894	0.215189873	1.961056959	3.004838276	0.004764404	0.038733987	0.031914669	SLC6A1/CNTN5/KCND2/GABRR1/ARHGEF9/CDH13/DRD1/GAD1/NLGN3/SST/ATP2B3/LRRTM1/LRFN5/NLGN1/SLITRK2/NLGN4X/GABRG3	17
CC	GO:0031941	filamentous actin	9/2183	31/19894	0.290322581	2.645752368	3.219425517	0.004835333	0.038806647	0.031974537	PDLIM2/LDB3/PRICKLE4/DIAPH3/SMTN/SMTNL2/MYO6/RAC3/MYO3A	9
CC	GO:0098978	glutamatergic synapse	62/2183	409/19894	0.151589242	1.381455053	2.736593488	0.005331739	0.041755408	0.034404153	PFN2/ABLIM3/SORT1/GRIN2D/CTTNBP2/RAB11A/LRRK2/DRD4/CACNG4/DBNL/TIAM1/RTN4R/NETO2/CUL3/NETO1/ABR/SCN8A/RGS14/NRCAM/CDH8/KCND2/GABRR1/RGS7BP/GIPC1/EFNB1/PLXNC1/ADGRB3/PLEKHA5/CHRM1/MAL2/ADORA2B/CPT1C/VGF/DRD1/EPHB1/SCN2A/NLGN3/RAC3/WNT7A/ATP2B3/SYT1/ICAM5/PCDH8/ITPKA/CHRM2/GRIK3/CBLN1/LRRTM1/ADAM23/LRFN5/ACTBL2/PRKAR2B/NLGN1/CACNG7/PLXNA4/SLITRK2/NPTX2/NLGN4X/CBLN2/NRXN2/FLRT3/DLGAP1	62
CC	GO:0051233	spindle midzone	10/2183	37/19894	0.27027027	2.463012715	3.127142071	0.005336154	0.041755408	0.034404153	KIF14/CDCA8/AURKB/PRC1/CENPE/KIF18A/RIF1/CCDC69/CTTN/CENPV	10
CC	GO:0000922	spindle pole	31/2183	177/19894	0.175141243	1.596087901	2.796610534	0.005786704	0.044721937	0.03684841	TPX2/KNSTRN/CENPF/SPAG5/NEK2/AURKB/DLGAP5/CDC20/KNTC1/TACC3/VPS4B/DDX11/PRC1/RAB11A/ASPM/SPDL1/TOPBP1/CALM1/MAD2L1/KIF11/CUL3/BEX4/RGS14/PSRC1/HAUS8/DIAPH3/SPATA17/CCNB1/DYNC1I1/TMEM201/PLEKHG6	31
CC	GO:0044306	neuron projection terminus	24/2183	128/19894	0.1875	1.708715071	2.824052234	0.006049946	0.046186174	0.03805486	LRRK2/ROR1/PRNP/UCHL1/BLVRB/RAB5A/PACSIN1/UNC13B/CDH8/MME/CHRM1/NTRK2/GAD1/SLC18A2/SYT1/CHRM2/GRIK3/NTS/KCNQ5/CNGB1/SLC8A1/DMD/FLRT3/CPLX3	24
CC	GO:0030139	endocytic vesicle	54/2183	350/19894	0.154285714	1.406028401	2.690538283	0.006238724	0.047053507	0.038769494	EHD3/HSP90B1/HSP90AA1/RAB10/ANXA11/FZD2/CPNE6/RAB11A/NOSTRIN/ATP6V0D2/GSN/RAB11FIP1/HSPH1/RAB9B/CACNG4/PIK3C2B/ITGAV/RAB5A/OCLN/SCARB1/HLA-C/TF/SLC9A9/TAP1/CFTR/SLC11A1/SPARC/GRIA3/EPGN/PLD1/GRIA2/MYO6/ATP6V0A4/NCF2/KIAA0319/RAB31/NLGN3/HLA-DQB2/CTLA4/ENTPD7/WNT7A/SYT1/CTTN/ANXA3/HLA-F/PLA2G5/CHRM2/DPP4/DMBT1/SFTPB/HBA2/LTF/EREG/SCGB3A2	54
CC	GO:0044224	juxtaparanode region of axon	5/2183	12/19894	0.416666667	3.797144602	3.4027573	0.006462123	0.048158201	0.039679701	EPB41L3/KCNAB1/CNTNAP2/DLG2/LGI3	5
MF	GO:0005201	extracellular matrix structural constituent	51/2114	166/18522	0.307228916	2.691813612	7.859129013	1.58E-11	1.75E-08	1.50E-08	COL10A1/CTHRC1/COL1A1/MFAP2/COL5A2/THSD4/ECM1/COL1A2/ELN/LAMC2/COL11A1/COL5A1/COL3A1/AGRN/LAMB3/TGFBI/VCAN/LAMA1/COL7A1/MATN3/COL8A1/COL12A1/LUM/MMRN1/FBN2/THBS2/DPT/LAMB1/NID2/ASPN/PCOLCE/DSPP/MXRA5/SPARC/COL9A2/COL5A3/COL6A1/ZP3/ABI3BP/COL6A3/EMILIN2/COL9A3/PRELP/FN1/COL16A1/COL24A1/COL4A5/COL2A1/CILP/PODN/TFPI2	51
MF	GO:0003779	actin binding	95/2114	434/18522	0.218894009	1.917859432	6.945166292	2.19E-10	1.21E-07	1.04E-07	FSCN1/TMOD3/AFDN/ABLIM1/PFN2/EPS8L2/SHROOM3/FAM107A/EPS8L1/ABLIM3/EPB41L3/FMNL2/PDLIM2/LRRK2/MAPT/LDB3/GSN/KIF18A/KLHL2/CEACAM1/ARPC1B/MSN/FHOD1/IQGAP3/DBNL/MYO5A/MYO1B/PRICKLE4/CNN3/MYO10/DAAM2/COBL/MYOZ1/COBLL1/NEBL/LMOD1/PANX1/TMSB15A/SCIN/SLC6A2/MYO5B/GC/GBP1/DIAPH3/CAPZB/PHACTR4/GAS7/GIPC1/CGN/SLC6A4/CACNB2/SMTN/NEB/ABLIM2/MYH11/CFL2/ANTXR1/NEXN/MYLK/MYO6/PHACTR2/MYO7A/TMEM201/FLNC/MYO5C/SYNPO2/PLS1/DIXDC1/TPM2/TAGLN/KCNMA1/PSTPIP2/FERMT1/ABRA/EPS8L3/PIP/CTNNA2/ANG/TAGLN3/UTRN/PPP1R9A/MYL2/CAP2/GAS2/TMSB15B/SORBS1/POF1B/DMD/TNNI3/ADD2/MYBPC2/XIRP1/SYNE3/CAPZA3/MYO3A	95
MF	GO:0019842	vitamin binding	41/2114	150/18522	0.273333333	2.394834437	6.156685312	6.28E-08	2.25E-05	1.94E-05	P3H1/STRA6/P4HA1/SHMT1/SLC19A1/CBS/PLOD1/CRABP2/RBP1/PLOD2/TYMS/PYGM/SDS/P4HA2/GC/ACACB/PLOD3/RBP7/ABCA4/NPC1L1/TCN1/OGDHL/FOLR1/ABAT/HDC/GAD1/PC/KL/FTCD/CYP27C1/P3H2/ALDH1A2/GLDC/ADH7/KYNU/ACCSL/RBP4/S100G/ETNPPL/SPTLC3/CRABP1	41
MF	GO:0043177	organic acid binding	51/2114	208/18522	0.245192308	2.148274325	5.97781679	8.14E-08	2.25E-05	1.94E-05	COL11A1/P3H1/AGRN/GRIN2D/P4HA1/PTGDS/SCP2/SHMT1/SLC19A1/CYP26A1/PLOD1/CRABP2/RBP1/PLOD2/ACOX2/TYMS/TDO2/RTN4R/SESN2/P4HA2/DDAH1/ACACB/PLOD3/RBP7/S100A9/NOS2/ST8SIA2/AKR1C1/FOLR1/ACOXL/SIGLEC12/S100A8/PMP2/PC/FTCD/CYP27C1/P3H2/RYR2/HBD/SESN3/GLDC/PLA2G1B/FABP4/TM4SF5/AKR1C4/PPARG/AKR1C3/CYP4F11/HBA2/CRABP1/AMBP	51
MF	GO:0030020	extracellular matrix structural constituent conferring tensile strength	19/2114	45/18522	0.422222222	3.699337748	6.50735709	1.47E-07	3.25E-05	2.80E-05	COL10A1/COL1A1/COL5A2/COL1A2/COL11A1/COL5A1/COL3A1/COL7A1/COL8A1/COL12A1/COL9A2/COL5A3/COL6A1/COL6A3/COL9A3/COL16A1/COL24A1/COL4A5/COL2A1	19
